image_pair,word_cosine_sim,lemma_cosine_sim,response_cosine_sim
AF10_SC_WM11_HE,0.03561126878241353,0.03559536024072959,0.03476234893449827
AF10_SC_WM11_HO,0.032345408407288875,0.03230180555598922,0.03203833590761302
AF10_SC_WM11_SC,0.9517579514383095,0.9519915924690241,0.9499002584215466
AF10_SC_WM11_SUR,0.012615362310183061,0.011350550125310275,0.008690587233624567
AF10_SC_WM13_AO,0.04246118462963641,0.04244221604051488,0.0433926528055414
AF10_SC_WM13_CC,0.0587613842764925,0.05873513393599269,0.058819615540413234
AF10_SC_WM13_DO,0.030486119701113843,0.026518991428188757,0.030947743098729448
AF10_SC_WM13_FO,0.1288249088035676,0.1266157828059309,0.13334545169097026
AF10_SC_WM13_HE,0.03661262862961778,0.036571850812885144,0.03685193951773121
AF10_SC_WM13_HO,0.03249362759922838,0.03245419494235514,0.032535399145798345
AF10_SC_WM13_SC,0.9861672609502319,0.9862675778140332,0.9868970100962506
AF10_SC_WM13_SUR,0.04582593425262321,0.040200822022916895,0.04919380454396898
AF10_SUR_AF11_AO,0.0,0.0,0.0
AF10_SUR_AF11_CC,0.005772156012587582,0.005621171880166099,0.006619178923246147
AF10_SUR_AF11_DO,0.0,0.0,0.0
AF10_SUR_AF11_FO,0.5183374438484385,0.5501135353552367,0.5071059757411827
AF10_SUR_AF11_HO,0.03376091801535609,0.03287782287634992,0.03510660822382362
AF10_SUR_AF11_SC,0.0,0.0,0.0
AF10_SUR_AF11_SUR,0.9687862268318872,0.9643791650139708,0.9467914691943456
AF10_SUR_AM03_AO,0.005327388530323565,0.0059273896596584935,0.00533228170494229
AF10_SUR_AM03_CC,0.0,0.0,0.0
AF10_SUR_AM03_DO,0.10201859818664323,0.11005341133299332,0.0971655951296782
AF10_SUR_AM03_FO,0.08311515797624335,0.09528037630354685,0.07831188968386676
AF10_SUR_AM03_HE,0.03567288233372768,0.03471227319658661,0.03732211333855746
AF10_SUR_AM03_HO,0.03432913252061901,0.03342099387944122,0.03587796648917262
AF10_SUR_AM03_SC,0.04390664751805894,0.04275816728492017,0.008577149512598957
AF10_SUR_AM03_SUR,0.8902837876794125,0.8922460921553345,0.8908636713419238
AF10_SUR_AM05_AO,0.0020010853272570965,0.0019487422978278156,0.0022128527627261678
AF10_SUR_AM05_CC,0.03509507129816215,0.034177078284690625,0.0
AF10_SUR_AM05_DO,0.009406950620588793,0.010487074780132645,0.001066008427281916
AF10_SUR_AM05_FO,0.09143445904181048,0.11898002382478831,0.08395741408737761
AF10_SUR_AM05_HE,0.2521970729528803,0.25114012918105066,0.23119921495155404
AF10_SUR_AM05_HO,0.03028127733764168,0.029489200273635132,0.031772930528875976
AF10_SUR_AM05_SC,0.0,0.0,0.0
AF10_SUR_AM05_SUR,0.9143721290212109,0.9186523983674847,0.9134466914079683
AF10_SUR_AM06_AO,0.0,0.0,0.0
AF10_SUR_AM06_CC,0.005182901135790755,0.005047330331795301,0.005869863711434186
AF10_SUR_AM06_DO,0.0,0.0,0.0
AF10_SUR_AM06_FO,0.7717236933124317,0.7859621750048653,0.7684082409099656
AF10_SUR_AM06_HE,0.052191513167086014,0.05082632305127617,0.05384799826307899
AF10_SUR_AM06_HO,0.03071939408431641,0.029881823082235897,0.03223262886988121
AF10_SUR_AM06_SC,0.0,0.0,0.0
AF10_SUR_AM06_SUR,0.9733083313584872,0.9659915199689554,0.9691964691523737
AF10_SUR_AM09_AO,0.027474658845727997,0.026755995399980477,0.0278279476636966
AF10_SUR_AM09_CC,0.000773750494140194,0.0007535112547964051,0.0008603271851086136
AF10_SUR_AM09_DO,0.01761190901588977,0.023819308611824255,0.01564858148208624
AF10_SUR_AM09_FO,0.3155161770329221,0.36734911701683404,0.28522367330226434
AF10_SUR_AM09_HE,0.09722753509644863,0.09465311387100384,0.0804466873933286
AF10_SUR_AM09_HO,0.04583817058842411,0.04461493938730155,0.04791516101084772
AF10_SUR_AM09_SC,0.01022822044010505,0.012450847005148029,0.009453290765807044
AF10_SUR_AM09_SUR,0.9653034882872085,0.9737732306062183,0.9670519822651849
AF10_SUR_BF04_AO,0.23980319321070945,0.26458640366674596,0.19294196944984265
AF10_SUR_BF04_CC,0.00423476288604279,0.004123992837734057,0.005057432955688825
AF10_SUR_BF04_DO,0.0,0.0,0.0
AF10_SUR_BF04_FO,0.06680183686130305,0.10543312248639075,0.07332456317594452
AF10_SUR_BF04_HE,0.07961559076918888,0.0775330602774115,0.08375164151213893
AF10_SUR_BF04_HO,0.0337886393382182,0.03290481908369665,0.035453064888512464
AF10_SUR_BF04_SC,0.0,0.0,0.0
AF10_SUR_BF04_SUR,0.8973113829448935,0.9014082571087243,0.906859215701312
AF10_SUR_BF05_AO,0.0,0.0,0.0
AF10_SUR_BF05_CC,0.0,0.0,0.0
AF10_SUR_BF05_DO,0.06056089312835716,0.04184259135287192,0.06089644609386455
AF10_SUR_BF05_FO,0.17104015489751107,0.18268681434262765,0.09923923901348387
AF10_SUR_BF05_HE,0.05307377414816933,0.05155637318974222,0.055037333836759426
AF10_SUR_BF05_HO,0.06551559079187244,0.06380187851274828,0.06878852519670828
AF10_SUR_BF05_SC,0.009273821480850607,0.01032142075878085,0.00969666053163739
AF10_SUR_BF05_SUR,0.7671256925535893,0.759017738095773,0.7336590119685553
AF10_SUR_BF06_AO,0.0,0.0,0.0
AF10_SUR_BF06_CC,0.005895309206612594,0.00574110371667509,0.006521777657117914
AF10_SUR_BF06_DO,0.0,0.0,0.0
AF10_SUR_BF06_FO,0.185573853517822,0.24570575749080253,0.07495834345036351
AF10_SUR_BF06_HE,0.04556867132706503,0.04427053431358883,0.04691224956081905
AF10_SUR_BF06_HO,0.0314494211001091,0.030626788525798414,0.03305701425021768
AF10_SUR_BF06_SC,0.014632386189356698,0.01741622933128771,0.01454742639638987
AF10_SUR_BF06_SUR,0.9238030137132943,0.928838971417659,0.9223790832262815
AF10_SUR_BF08_AO,0.006160217662192417,0.007332212405207782,0.005961920602248639
AF10_SUR_BF08_CC,0.005222878584573485,0.005063177561783637,0.00570864044662873
AF10_SUR_BF08_DO,0.0,0.0,0.0
AF10_SUR_BF08_FO,0.8034013549873366,0.8139736192960367,0.7990549472800481
AF10_SUR_BF08_HE,0.07577944143544381,0.07334311306710134,0.07863183388224225
AF10_SUR_BF08_HO,0.03330188982449554,0.03239520901008496,0.03414643658244321
AF10_SUR_BF08_SC,0.0021028087891790683,0.002047804946595794,0.002316230125448291
AF10_SUR_BF08_SUR,0.9850443742601388,0.9846712220968735,0.9844979811820951
AF10_SUR_BM03_AO,0.0,0.0,0.0
AF10_SUR_BM03_CC,0.005772156012587582,0.005621171880166099,0.0060564919354244824
AF10_SUR_BM03_DO,0.11819257439447849,0.13021769855673104,0.12432784583194287
AF10_SUR_BM03_FO,0.05665889416141286,0.10836518085787634,0.054045369593793455
AF10_SUR_BM03_HE,0.042956395992042776,0.041832771792234505,0.04627346193960348
AF10_SUR_BM03_HO,0.03050877438933707,0.0296799103333368,0.032011634066327364
AF10_SUR_BM03_SC,0.0,0.0,0.0
AF10_SUR_BM03_SUR,0.9053392310974113,0.895652554200384,0.9167674066700078
AF10_SUR_BM04_AO,0.0004995929974930344,0.00048652498354368194,0.0005265473169943373
AF10_SUR_BM04_CC,0.028607699369287413,0.027859398619892013,0.03059709950746748
AF10_SUR_BM04_DO,0.009748566249264507,0.007914131947480299,0.009425996774318043
AF10_SUR_BM04_FO,0.14257383089576733,0.1454976211154215,0.1096628662556219
AF10_SUR_BM04_HE,0.14100558285731202,0.13731725469226075,0.14566641283910786
AF10_SUR_BM04_HO,0.030618746759521344,0.029817842399826634,0.03146440846546807
AF10_SUR_BM04_SC,0.0,0.0,0.0
AF10_SUR_BM04_SUR,0.9576306411041986,0.968561772173812,0.9589445564422097
AF10_SUR_BM07_AO,0.0,0.0,0.0
AF10_SUR_BM07_CC,0.0,0.0,0.0
AF10_SUR_BM07_DO,0.006906273031190014,0.00684287116368254,0.0
AF10_SUR_BM07_FO,0.04318000809256938,0.049874786060331994,0.031059497098438835
AF10_SUR_BM07_HE,0.13402121114709947,0.13051557542848866,0.1051210236722739
AF10_SUR_BM07_HO,0.028717218263030787,0.02777529307114212,0.029616602966431947
AF10_SUR_BM07_SC,0.0019410542669345246,0.001890281489165348,0.0021251381301662466
AF10_SUR_BM07_SUR,0.9562749289177457,0.9554873392590412,0.9510272882469397
AF10_SUR_BM16_AO,0.0,0.0,0.0
AF10_SUR_BM16_CC,0.005199174020842141,0.005063177561783638,0.005455284898646201
AF10_SUR_BM16_DO,0.015027110822948136,0.01778345775172419,0.01299376825288664
AF10_SUR_BM16_FO,0.5945429659313152,0.6278715942223159,0.5636485436948834
AF10_SUR_BM16_HE,0.032712027796078236,0.03184408565638114,0.0337847718994708
AF10_SUR_BM16_HO,0.030665250600255933,0.029863129824713792,0.03197701323653038
AF10_SUR_BM16_SC,0.003219255350080276,0.003135048257441906,0.003429324630167418
AF10_SUR_BM16_SUR,0.9127371405217563,0.9339496053056506,0.9056496644990456
AF10_SUR_HF02_AO,0.0012847316582441216,0.0012511265210317188,0.0013495731367933856
AF10_SUR_HF02_CC,0.009772972104898938,0.009517337345336012,0.010254387894119787
AF10_SUR_HF02_DO,0.0,0.0,0.0
AF10_SUR_HF02_FO,0.2703253281240823,0.2877431179872518,0.2610340998065763
AF10_SUR_HF02_HE,0.260505407641851,0.2565100763572841,0.12168591619205411
AF10_SUR_HF02_SC,0.0,0.0,0.0
AF10_SUR_HF02_SUR,0.8609289710909594,0.8413511637064363,0.8690555929019464
AF10_SUR_HF04_AO,0.004454548480694293,0.005199876868373618,0.00427156311073781
AF10_SUR_HF04_CC,0.003269027934697566,0.0031835189246317347,0.0036048794786483892
AF10_SUR_HF04_DO,0.12555330801645467,0.12147055289408107,0.1038456163979493
AF10_SUR_HF04_FO,0.15364061321678174,0.174954928851226,0.13146482613934
AF10_SUR_HF04_HE,0.10396503200079653,0.10651269675893942,0.08612708230483496
AF10_SUR_HF04_HO,0.03256151230320887,0.03170979040333119,0.034175884120015654
AF10_SUR_HF04_SC,0.0,0.0,0.0
AF10_SUR_HF04_SUR,0.9455346571762805,0.9565578042134963,0.9443765095009949
AF10_SUR_HF09_AO,0.0,0.0,0.0
AF10_SUR_HF09_CC,0.004450441012342067,0.004334029402247657,0.004828007982338879
AF10_SUR_HF09_DO,0.016052000139157425,0.014955932104305417,0.01603250931821255
AF10_SUR_HF09_FO,0.4298585888606597,0.4604269988679378,0.41847154964696814
AF10_SUR_HF09_HE,0.034905572125930664,0.03399253590296368,0.036040841969211736
AF10_SUR_HF09_HO,0.03495190519631101,0.03403765702439141,0.0364359893167827
AF10_SUR_HF09_SC,0.0,0.006084338829663848,0.0
AF10_SUR_HF09_SUR,0.9825347104779,0.9795644657286292,0.9819842930110244
AF10_SUR_HF10_AO,0.058751236472975456,0.05816297144911648,0.0
AF10_SUR_HF10_CC,0.012595877071798602,0.012266402683437325,0.013727537604368007
AF10_SUR_HF10_DO,0.0,0.0,0.0
AF10_SUR_HF10_FO,0.17475528326970338,0.19472834735713007,0.11349527614696626
AF10_SUR_HF10_HE,0.0265199576388215,0.02582626661813182,0.026116471482591167
AF10_SUR_HF10_HO,0.03274362446894816,0.03188713900285925,0.03372625280099178
AF10_SUR_HF10_SC,0.006806949773207809,0.0066288982091642955,0.0073295505674387884
AF10_SUR_HF10_SUR,0.9410772526899529,0.9501972932768493,0.9383373854130024
AF10_SUR_HM02_AO,0.00532525756191122,0.005185963095311092,0.005630088027970262
AF10_SUR_HM02_DO,0.006754721765467848,0.0058078629802677745,0.0071284402669427194
AF10_SUR_HM02_FO,0.1863212973833576,0.22730197960279652,0.18374010237100588
AF10_SUR_HM02_SC,0.0,0.0,0.0
AF10_SUR_HM02_SUR,0.8870482342624849,0.8910302305216656,0.901899220606978
AF10_SUR_HM07_AO,0.032049861137951816,0.037782369537456825,0.03037671579749733
AF10_SUR_HM07_CC,0.27430745887476826,0.26713231087034306,0.2550746782466849
AF10_SUR_HM07_DO,0.0012531854753041474,0.0010042387996156538,0.00131690370451128
AF10_SUR_HM07_FO,0.4983045378623546,0.5421060862610848,0.4700390455857792
AF10_SUR_HM07_HE,0.052925447923586506,0.05150383283538427,0.05449998198277654
AF10_SUR_HM07_HO,0.03129173504901659,0.030473227119217804,0.031842899630411564
AF10_SUR_HM07_SC,0.001282599049794667,0.0012488903681789917,0.0013842869953337431
AF10_SUR_HM07_SUR,0.7957644432066532,0.7919725937951929,0.771048567990653
AF10_SUR_HM09_AO,0.040996122704586406,0.03952332482085178,0.043596431956889226
AF10_SUR_HM09_CC,0.0010972328665332775,0.0010676353992742486,0.0012350800357177998
AF10_SUR_HM09_DO,0.02485010889838582,0.027326983415094836,0.02351753995567562
AF10_SUR_HM09_FO,0.15116499860351182,0.17957641705139513,0.1438663523490023
AF10_SUR_HM09_HE,0.28907297440711466,0.2815116000866396,0.2256688492674933
AF10_SUR_HM09_HO,0.030386102676157684,0.029591283662218193,0.031882919554807675
AF10_SUR_HM09_SUR,0.9726723822932886,0.9609490395538444,0.9624785039634111
AF10_SUR_HM10_AO,0.0,0.0,0.0
AF10_SUR_HM10_CC,0.03685537816276709,0.03589134023918427,0.038131205262289386
AF10_SUR_HM10_DO,0.0011620226590631703,0.0009788653992241457,0.0006105677459587254
AF10_SUR_HM10_FO,0.19559690612894168,0.23339096784905322,0.1466778159578486
AF10_SUR_HM10_HE,0.03549961971367356,0.03457104479780625,0.036097103218259784
AF10_SUR_HM10_HO,0.03415941104974145,0.03326589240088186,0.035842100783562265
AF10_SUR_HM10_SC,0.027407799568077346,0.026690884981856212,0.028131680006676128
AF10_SUR_HM10_SUR,0.949520052074986,0.9361774479545613,0.9433353196522192
AF10_SUR_WF04_AO,0.0,0.0,0.0
AF10_SUR_WF04_CC,0.0172836871886073,0.016484511834894675,0.017108256640662525
AF10_SUR_WF04_DO,0.05839502482605701,0.053639890488911365,0.0
AF10_SUR_WF04_FO,0.03233354396776469,0.038485070688297755,0.03015670368151439
AF10_SUR_WF04_HE,0.03151251159682695,0.030688228744199075,0.03262309612171315
AF10_SUR_WF04_HO,0.03371995731002155,0.032837933593295864,0.035380999589346186
AF10_SUR_WF04_SUR,0.9656638686734923,0.9654553198294471,0.9721870860321615
AF10_SUR_WF06_AO,0.007357907267257171,0.008436693342164233,0.007183029527358771
AF10_SUR_WF06_CC,0.028739329788123238,0.029542451825269475,0.031169870941243388
AF10_SUR_WF06_DO,0.01429699913719158,0.016200654350600193,0.014451993584717254
AF10_SUR_WF06_FO,0.08485759263861928,0.10174749655542234,0.06418023211694568
AF10_SUR_WF06_HE,0.06613311894791486,0.06440325378714948,0.06953958842839311
AF10_SUR_WF06_HO,0.03484251600815716,0.033931129164246315,0.03638791625865532
AF10_SUR_WF06_SC,0.0010664244783606704,0.0010385296719300767,0.0011418460547224884
AF10_SUR_WF06_SUR,0.9781385455683911,0.9796151661337177,0.9756870554119021
AF10_SUR_WF11_AO,0.002277304715100501,0.012067208232962687,0.0024125189070601533
AF10_SUR_WF11_CC,0.038809687896001144,0.03779453046717422,0.044314262010524574
AF10_SUR_WF11_DO,0.0,0.0,0.0
AF10_SUR_WF11_FO,0.03478494676687027,0.05831965825672328,0.03287762140811496
AF10_SUR_WF11_HE,0.043946073054193256,0.04277439865234293,0.03510920794847338
AF10_SUR_WF11_HO,0.03266724744955966,0.031812759801614285,0.03365805441202795
AF10_SUR_WF11_SC,0.004088874452800664,0.004866791667145764,0.0038546290206228095
AF10_SUR_WF11_SUR,0.9170644871156899,0.9113358500241008,0.9086857428065055
AF10_SUR_WF14_AO,0.023088624050350327,0.022340830077543724,0.023216552419127182
AF10_SUR_WF14_CC,0.006832687117431068,0.006613675611954838,0.007807557508661421
AF10_SUR_WF14_DO,0.019121629855398694,0.01642828252323951,0.019187863990640236
AF10_SUR_WF14_FO,0.17680194989771714,0.19577484116275892,0.15420786014941149
AF10_SUR_WF14_HE,0.21751697540553586,0.21182731425519086,0.15869643615230367
AF10_SUR_WF14_HO,0.0283517787046323,0.027540184279296123,0.03051506960247768
AF10_SUR_WF14_SC,0.0,0.0,0.0
AF10_SUR_WF14_SUR,0.9863022614303928,0.9905072217896462,0.983307269116455
AF10_SUR_WM07_AO,0.0,0.0,0.0
AF10_SUR_WM07_CC,0.013042711654258009,0.012701549270696772,0.013892951308512634
AF10_SUR_WM07_DO,0.0,0.0,0.0
AF10_SUR_WM07_FO,0.16988567586946948,0.2314815196403873,0.17170323595740428
AF10_SUR_WM07_HE,0.03968422350094592,0.038646190564371755,0.039472165612252696
AF10_SUR_WM07_SC,0.0632232999375864,0.06156954784407351,0.06466254420361915
AF10_SUR_WM07_SUR,0.9709143536369443,0.9669892119956903,0.9713188586472494
AF10_SUR_WM09_AO,0.0,0.0,0.0
AF10_SUR_WM09_CC,0.023185885242193404,0.022579404620380255,0.022628856350757294
AF10_SUR_WM09_DO,0.0047472412556784594,0.009049820078639055,0.00357055243620554
AF10_SUR_WM09_FO,0.5428913126913469,0.5804880423917433,0.5434902974939216
AF10_SUR_WM09_HE,0.07100301424479191,0.06911824497010317,0.07401947638346809
AF10_SUR_WM09_HO,0.03313880393594857,0.03227198163404897,0.034567534539301475
AF10_SUR_WM09_SC,0.0008315290250621134,0.0008097784541907618,0.0008885004029763393
AF10_SUR_WM09_SUR,0.9438177710597087,0.9446747553842509,0.9367864062924199
AF10_SUR_WM11_AO,0.0,0.0,0.0
AF10_SUR_WM11_CC,0.0,0.0,0.0
AF10_SUR_WM11_DO,0.0,0.0,0.0
AF10_SUR_WM11_FO,0.7538769050280902,0.7590124481721833,0.7632350422538453
AF10_SUR_WM11_HE,0.16575478559103793,0.16141908460814772,0.16796536970380876
AF10_SUR_WM11_HO,0.02895262359098896,0.028169876466911593,0.02964321047097832
AF10_SUR_WM11_SC,0.0,0.0,0.0
AF10_SUR_WM11_SUR,0.9244472198116815,0.909354066819179,0.9166620708303606
AF10_SUR_WM13_AO,0.0005892609707298993,0.0005738474829029113,0.0006273234390385711
AF10_SUR_WM13_CC,0.009392458314000304,0.00914677677546397,0.01046584081881934
AF10_SUR_WM13_DO,0.01613572590373951,0.014479374565161192,0.012163178047073406
AF10_SUR_WM13_FO,0.2323848224692775,0.266182498810919,0.19682679798201222
AF10_SUR_WM13_HE,0.13304553274874673,0.12947895474382504,0.1321912839954139
AF10_SUR_WM13_HO,0.042689708246720276,0.041541166468975016,0.04415123416143529
AF10_SUR_WM13_SC,0.0004843489121991335,0.0004716796426682685,0.0005330522212261614
AF10_SUR_WM13_SUR,0.7315081010386458,0.7320544425112425,0.6757400429738003
AF11_AO_AF11_CC,0.2501179675333223,0.2501179675333223,0.27335553265385415
AF11_AO_AF11_DO,0.027022553246835036,0.023789841945906172,0.02168489775958106
AF11_AO_AF11_FO,0.04271766695301263,0.036571206345532,0.04452298966467068
AF11_AO_AF11_HO,0.0,0.0,0.0
AF11_AO_AF11_SC,0.13738048441049247,0.13738048441049247,0.13738048441049247
AF11_AO_AF11_SUR,0.0,0.0,0.0
AF11_AO_AM03_AO,0.9832303541877914,0.982932360438202,0.9831023015441236
AF11_AO_AM03_CC,0.2253484776757821,0.2253484776757821,0.24340417509961607
AF11_AO_AM03_DO,0.007016905573682696,0.006401180884975269,0.0036847530154241605
AF11_AO_AM03_FO,0.0025651924730670283,0.002560124920759075,0.0026422264367492736
AF11_AO_AM03_HE,0.0,0.0,0.0
AF11_AO_AM03_HO,0.0,0.0,0.0
AF11_AO_AM03_SC,0.16036857915692776,0.16036857915692776,0.15742880907842602
AF11_AO_AM03_SUR,0.0034100245663601357,0.0031781230259641195,0.0035058548947510607
AF11_AO_AM05_AO,0.9709451702431645,0.9709451702431645,0.9713917223449239
AF11_AO_AM05_CC,0.007040430374323932,0.007040430374323932,0.007496229407880243
AF11_AO_AM05_DO,0.009058226595927997,0.008641291008532526,0.00978299590837532
AF11_AO_AM05_FO,0.008077513975852981,0.00800317344282096,0.008466987045224915
AF11_AO_AM05_HE,0.0,0.0,0.0
AF11_AO_AM05_HO,0.0,0.0,0.0
AF11_AO_AM05_SC,0.14378776258407186,0.14378776258407186,0.1450316245309725
AF11_AO_AM05_SUR,0.0073129197764997935,0.007209185162653444,0.007593209240384837
AF11_AO_AM06_AO,0.9463888688207011,0.9463888688207011,0.9463888688207011
AF11_AO_AM06_CC,0.041589719848154426,0.041589719848154426,0.044890868278672995
AF11_AO_AM06_DO,0.009941844603343328,0.008648586316719633,0.009941844603343328
AF11_AO_AM06_FO,0.005742775964018678,0.005527412002349527,0.005780207339242149
AF11_AO_AM06_HE,0.0,0.0,0.0
AF11_AO_AM06_HO,0.0,0.0,0.0
AF11_AO_AM06_SC,0.0698205638363974,0.0698205638363974,0.0698205638363974
AF11_AO_AM06_SUR,0.007497815407984286,0.0070078205168781155,0.007531355701839892
AF11_AO_AM09_AO,0.8394739526378274,0.8394739526378274,0.8410621744666085
AF11_AO_AM09_CC,0.19868450007006827,0.19868450007006827,0.19080582633855486
AF11_AO_AM09_DO,0.047108388575650965,0.04205780823104697,0.045476659927038685
AF11_AO_AM09_FO,0.014784414198380625,0.013943660009664127,0.015043453720880479
AF11_AO_AM09_HE,0.0,0.0,0.0
AF11_AO_AM09_HO,0.0,0.0,0.0
AF11_AO_AM09_SC,0.5799996825385304,0.5799996825385304,0.5667989887347774
AF11_AO_AM09_SUR,0.0028653478100423464,0.002799012906220886,0.0028908308312050107
AF11_AO_BF04_AO,0.7312260060437669,0.7222535680093003,0.7117404131733404
AF11_AO_BF04_CC,0.0,0.0,0.0
AF11_AO_BF04_DO,0.003231132552857317,0.0029794956464514162,0.0032403133741946677
AF11_AO_BF04_FO,0.0,0.0,0.0
AF11_AO_BF04_HE,0.0,0.0,0.0
AF11_AO_BF04_HO,0.0,0.0,0.0
AF11_AO_BF04_SC,0.31083590012615675,0.31083590012615675,0.3109574866358434
AF11_AO_BF04_SUR,0.007659993369172165,0.007502579455107766,0.008207542677432034
AF11_AO_BF05_AO,0.9771493741158163,0.9771493741158163,0.9777056250434598
AF11_AO_BF05_CC,0.1818441844471805,0.1818441844471805,0.16366714556077533
AF11_AO_BF05_DO,0.08504394349231018,0.0603366074926305,0.08504394349231018
AF11_AO_BF05_FO,0.006805766291634419,0.0067402797320568406,0.007115160311269349
AF11_AO_BF05_HE,0.0,0.0,0.0
AF11_AO_BF05_HO,0.0,0.0,0.0
AF11_AO_BF05_SC,0.14989697699068258,0.14989697699068258,0.14717313234766435
AF11_AO_BF05_SUR,0.010799527207048085,0.00924275429827003,0.011548802003852212
AF11_AO_BF06_AO,0.9413479719089987,0.9256140286557024,0.9413479719089987
AF11_AO_BF06_CC,0.17030294555712766,0.17030294555712766,0.16459245244280196
AF11_AO_BF06_DO,0.014375050136283497,0.011376670804572839,0.013186208109634145
AF11_AO_BF06_FO,0.02000311183722529,0.019488144799151428,0.022431826721208387
AF11_AO_BF06_HE,0.0,0.0,0.0
AF11_AO_BF06_HO,0.0,0.0,0.0
AF11_AO_BF06_SC,0.14089950621429356,0.14089950621429356,0.14184902046779346
AF11_AO_BF06_SUR,0.0,0.0,0.0
AF11_AO_BF08_AO,0.9743617659291902,0.9743617659291902,0.9768705263005009
AF11_AO_BF08_CC,0.08717387173707049,0.08677822428617953,0.09080839777398983
AF11_AO_BF08_DO,0.01667416405221286,0.014036920805750358,0.015728215901485206
AF11_AO_BF08_FO,0.003611664576709566,0.003436599725809542,0.0039767378413373316
AF11_AO_BF08_HE,0.0,0.0,0.0
AF11_AO_BF08_HO,0.0,0.0,0.0
AF11_AO_BF08_SC,0.34085072590171933,0.34085072590171933,0.34719044545040995
AF11_AO_BF08_SUR,0.004395402703211381,0.004283485704521534,0.004633311002830159
AF11_AO_BM03_AO,0.9256251890688251,0.9256251890688251,0.9256251890688251
AF11_AO_BM03_CC,0.0,0.0,0.0
AF11_AO_BM03_DO,0.022505013952269035,0.020577824409285687,0.023770504840432048
AF11_AO_BM03_FO,0.028932537120867494,0.028411187443606073,0.028932537120867494
AF11_AO_BM03_HE,0.0,0.0,0.0
AF11_AO_BM03_HO,0.0,0.0,0.0
AF11_AO_BM03_SC,0.1809389180295115,0.1809389180295115,0.18599488149129104
AF11_AO_BM03_SUR,0.03459434526687853,0.03459434526687853,0.0349102819181987
AF11_AO_BM04_AO,0.9829917627249977,0.9829917627249977,0.9825557880820218
AF11_AO_BM04_CC,0.0,0.0,0.0
AF11_AO_BM04_DO,0.020651792104825435,0.01721596930448363,0.020685850143936247
AF11_AO_BM04_FO,0.006686127866898083,0.006681133373135507,0.006861821320094617
AF11_AO_BM04_HE,0.0,0.0,0.0
AF11_AO_BM04_HO,0.0,0.0,0.0
AF11_AO_BM04_SC,0.19178344458746646,0.19178344458746646,0.19130145081344768
AF11_AO_BM04_SUR,0.018479567568394806,0.017934595217098493,0.018527256854320173
AF11_AO_BM07_AO,0.9476350337213701,0.9463856791455258,0.9476350337213701
AF11_AO_BM07_CC,0.01266634860457288,0.01266634860457288,0.01266634860457288
AF11_AO_BM07_DO,0.03325125674251176,0.02767984819535019,0.03395640848159799
AF11_AO_BM07_FO,0.0,0.0,0.0
AF11_AO_BM07_HE,0.0,0.0,0.0
AF11_AO_BM07_HO,0.0,0.0,0.0
AF11_AO_BM07_SC,0.7227177615463722,0.7227177615463722,0.7248564541199266
AF11_AO_BM07_SUR,0.0,0.0,0.0
AF11_AO_BM16_AO,0.9567829688338421,0.9567829688338421,0.9567829688338421
AF11_AO_BM16_CC,0.05006436016510357,0.05006436016510357,0.05006436016510357
AF11_AO_BM16_DO,0.026528411180046688,0.02358851235937568,0.027327367573392967
AF11_AO_BM16_FO,0.032751872396186835,0.030856621346865516,0.035045581109468475
AF11_AO_BM16_HE,0.0,0.0,0.0
AF11_AO_BM16_HO,0.0,0.0,0.0
AF11_AO_BM16_SC,0.16222886885629273,0.16222886885629273,0.16155458896599365
AF11_AO_BM16_SUR,0.0,0.0,0.0
AF11_AO_HF02_AO,0.9773133554453861,0.9773133554453861,0.9784412419781874
AF11_AO_HF02_CC,0.0,0.0,0.0
AF11_AO_HF02_DO,0.020634279452021474,0.017219779973945096,0.020634279452021474
AF11_AO_HF02_FO,0.0,0.0,0.0
AF11_AO_HF02_HE,0.0,0.0,0.0
AF11_AO_HF02_SC,0.11454314122334873,0.11454314122334873,0.11454314122334873
AF11_AO_HF02_SUR,0.0,0.0,0.0
AF11_AO_HF04_AO,0.9887100208817302,0.9876163147716502,0.9887384172695272
AF11_AO_HF04_CC,0.027543618918958124,0.027543618918958124,0.028947431606858382
AF11_AO_HF04_DO,0.2380532131931663,0.20797130070960138,0.24946549939673202
AF11_AO_HF04_FO,0.012608950488026969,0.012535815963746174,0.013113933526933979
AF11_AO_HF04_HE,0.0,0.0,0.0
AF11_AO_HF04_HO,0.0,0.0,0.0
AF11_AO_HF04_SC,0.12865471642878534,0.12865471642878534,0.12868639307986954
AF11_AO_HF04_SUR,0.0,0.0,0.0
AF11_AO_HF09_AO,0.9802970961444356,0.9802970961444356,0.981379358418589
AF11_AO_HF09_CC,0.07380513077771861,0.07380513077771861,0.0763077067564902
AF11_AO_HF09_DO,0.05854900840801341,0.052815447720189854,0.047462547092610816
AF11_AO_HF09_FO,0.0,0.0,0.0
AF11_AO_HF09_HE,0.0,0.0,0.0
AF11_AO_HF09_HO,0.0,0.0,0.0
AF11_AO_HF09_SC,0.12852691417985687,0.12852691417985687,0.12424581891514191
AF11_AO_HF09_SUR,0.00339107983884914,0.003169459339625885,0.0034058532809255622
AF11_AO_HF10_AO,0.8057405960408626,0.7722926675552756,0.8099429501635996
AF11_AO_HF10_CC,0.008085957805220154,0.008085957805220154,0.008398710602943766
